id,firstname,lastname,faction,position,date, url,speech
"1064528","Robert","Habeck","not found","Minister","2021-12-08T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20005.pdf","\n\nIch schwöre es."
"1064530","Robert","Habeck","not found","Minister","2021-12-08T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20005.pdf","\n\nVielen Dank."
"1065213","Robert","Habeck","not found","Minister","2022-01-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20011.pdf","\n\nFrau Präsidentin! Sehr geehrte Damen und Herren! Es ist für mich eine besondere Ehre, meine erste Rede in diesem Hohen Haus mit einer Regierungserklärung zu beginnen. Es gibt quasi keine rhetorische Warmlaufzeit. Das ist eigentlich auch ein ganz gutes Bild für das, was an Arbeit in meinem Haus ansteht. Wir werden wenig Zeit haben, uns einzugewöhnen, sondern müssen sofort loslegen. Wir als Land, wir als Gesellschaft müssen sofort loslegen.\n\nWir treten unsere Regierungszeit in einer Phase großer Veränderung an, einer Veränderung, die man überall im Alltag spürt und die verschiedene Gründe hat. Diese verschiedenen Ursachen bündeln sich auch in meinem Haus, natürlich auch in den Häusern der anderen Kolleginnen und Kollegen, aber im Bereich des Wirtschafts- und Klimaschutzministeriums sicherlich in besonderem Maße.\n\nNatürlich ist es nach wie vor die Coronakrise, die als allererste große Aufgabe zu bewältigen ist. Aufbauend auf der Arbeit meines Vorgängers, Peter Altmaier, ist es mit der Überbrückungshilfe IV wieder gelungen, den Unternehmen zumindest für die Zeit, bis die Krise wieder normales Wirtschaften erlaubt, ihr Bestehen zu sichern. Mehr als Zeit zu schaffen, ist es allerdings nicht; denn die finanziellen Brücken der Unternehmen werden immer dürftiger. Die Gewinne werden in vielen Bereichen geringer, und die Investitionstätigkeit lässt nach. Trotzdem bin ich froh und auch ein bisschen stolz auf die Kolleginnen und Kollegen, die dies auf den Weg gebracht haben. Die Programmierung leistet ja nicht der Minister, sondern die Mitarbeiterinnen und Mitarbeiter. Sie haben in den Tagen zwischen Weihnachten und Neujahr Sonderschichten geschoben, sodass wir es geschafft haben, die Programmierung noch vor dem MPK-Beschluss abzuschließen. Das heißt, die Unternehmen, die Überbrückungshilfen beantragen wollten, konnten gleich nach dem Beschluss die Anträge stellen; das war zuvor noch nicht möglich. Dies war eine große Leistung des Hauses,\n\n({0})\n\ndie nur möglich war, weil es in der Vorgängerregierung ein gut eingespieltes Team gegeben hat, auf das ich aufbauen konnte.\n\nAber die Aufgaben enden natürlich nicht bei der Coronapandemie. Ich glaube, die Herausforderungen sind zu groß, um sie alle in den neun Minuten Redezeit – sechs oder sieben habe ich noch –, die mir zur Verfügung stehen, aufzuzählen oder in der Tiefe zu bearbeiten.\n\nWir erleben eine globale Veränderung der Weltwirtschaft, ablesbar an dem Hunger nach fossilen Energien, der die Preise für die Unternehmen, aber auch für die Verbraucherinnen und Verbraucher im Moment nach oben treibt. Wichtig ist, bei dieser Debatte, die wir tagein, tagaus führen, festzuhalten, dass es der Hunger nach fossilen Energien ist, der die Preise nach oben treibt. Gas, Öl und Kohle, das ist es, was im Moment die Preise treibt.\n\n({1})\n\nDie Maßnahmen, die wir kurzfristig zur Entlastung der Verbraucherinnen und der Verbraucher ergreifen, sind die Abschaffung der EEG-Umlage – Bundeskanzler Olaf Scholz hat das gestern in der Regierungsbefragung noch einmal ausgeführt – und eine faire Umlage der CO2-Kosten zwischen Mietern und Vermietern. Die Arbeiten daran haben begonnen.\n\n({2})\n\nMittelfristig ist die beste Chance, die wir haben, die beste Strategie, auf die wir uns konzentrieren sollten, uns unabhängig von den fossilen Energien zu machen. Das gebieten der Klimaschutz und die Aufgaben, die damit verbunden sind, auch die ökonomischen und gesellschaftlichen Kosten, die immer höher werden. Die Aufgaben gebieten aber auch das Nutzen der Innovationspotenziale der deutschen Wirtschaft. Ja, man kann das als große Bedrohung, als Zumutung beschreiben; auch ich habe das in den letzten Tagen getan. Aber in Wahrheit ist es auch eine Herausforderung, die uns buchstäblich wachsen lassen kann, indem wir den Wohlstand und den Reichtum dieses Landes, auch den ökonomischen Reichtum, noch einmal hebeln und uns trotzdem von Rohstoffimporten unabhängiger machen, indem wir durch geschlossene Kreisläufe und eine neue Form des Wirtschaftens die CO2-Emissionen senken.\n\n({3})\n\nWenn wir das in der Zeit, die uns bleibt, schaffen wollen, gemessen an den CO2-Budgets, auf die wir uns völkerrechtlich verpflichtet haben, aber auch gemessen an der globalen Konkurrenzsituation – denken Sie an elektrische Mobilität, denken Sie an den Hunger nach Rohstoffen der anderen Länder, die auch alle überlegen werden, wie sie eine neue Infrastruktur aufbauen, wie sie auf Wasserstoff setzen können –, drängt die Zeit. Und wenn man sich anschaut, wie im Moment die Planungs- und Genehmigungsverfahren aussehen, merkt man, dass die Rechnung einfach nicht aufgeht. Wir haben uns bis 2030 Zeit gegeben, um die CO2-Emissionen um 65 Prozent zu senken. Das ist ein breiter Konsensbeschluss in diesem Haus. Das waren die Ziele der letzten Regierung, und wir als Ampelkoalition haben sie übernommen. Es müsste also in großen Teilen dieses Hauses Konsens darüber bestehen, dass die Maßnahmen dafür jetzt ergriffen werden: Maßnahmen also für minus 65 Prozent an CO2-Emissionen in acht Jahren.\n\nDie durchschnittliche Genehmigungszeit für eine Windkraftanlage in Deutschland beträgt aber sechs bis acht Jahre. Man muss nicht besonders helle sein oder in der Schule in Mathematik besonders aufgepasst haben, um zu merken, dass das nicht funktionieren kann. Wir müssen also effizienter und schneller werden in den Planungs- und in den Genehmigungsverfahren. Wenn die Elektrifizierung einer Schiene 40 Jahre dauert und die Planung und der Bau eines Radwegs 10 Jahre, dann kann das nicht ausreichend sein. Wir müssen besser werden. Wir müssen noch mal neu ansetzen und schneller werden.\n\n({4})\n\nthyssenkrupp und auch andere Stahlunternehmen wollen auf CO2-freie Produktion umstellen. Allein für thyssenkrupp – die anderen Unternehmen werden mir nachsehen, dass ich deren Zahlen jetzt nicht referiere – wird dafür im Endstadium ein Wasserstoffvolumen von 30 Terawattstunden gebraucht; das ist das Zweieinhalbfache des Stromverbrauchs von Berlin – nur für ein Unternehmen, für einen Standort; und wir haben derer wahrlich viele in Deutschland. Der Rest der Grundstoffindustrie ist damit noch gar nicht benannt. Wir werden also mit einem großen Roll-out, auch von Elektrolyseuren, in Deutschland eine neue Infrastruktur aufbauen müssen. Die müssen gefertigt werden. Die Induktionsöfen müssen gebaut werden. Wir stehen also, wenn wir es richtig angehen, vor einer großen Phase des industriellen Aufschwungs in Deutschland; und das ist durch die Zulieferindustrie ein Mittelstands- und Handwerksaufschwung.\n\nJa, man kann darüber klagen, wie schwer alles ist, wie groß die Herausforderungen sind und dass wir in Rückenlage anfangen. Ich will das nicht mehr tun. Ich sehe die Chancen für die deutsche Wirtschaft, ich sehe die Chance für Wachstum und Klimaschutz. Beides kann sich wunderbar ergänzen, wenn wir denn besser, effizienter und produktiver werden, in der Verwaltung und in der Gesellschaft.\n\n({5})\n\nMir ist vollends klar, dass das nicht eine Partei, eine Regierung machen kann. Wir werden im Zusammenspiel der verschiedenen staatlichen Gewaltenträger – der Parlamente, der Länder, der Bundesregierung, der Ressorts untereinander – zu einem neuen Verständnis kommen müssen, indem wir kooperativ arbeiten und nicht in Konkurrenz zueinander stehen, indem wir uns selbst das Schwarze unter den Nägeln gönnen. Wir sind Politiker; wir alle gucken immer wieder auf die nächste Wahl. Aber am besten wäre es, wenn diejenigen gewinnen würden, die die besten Konzepte am schnellsten umsetzen und den anderen das Leben möglichst nicht schwer machen.\n\n({6})\n\nSo will ich die Arbeit führen. So will ich mit den Kolleginnen und Kollegen zusammenarbeiten. So will ich auf die Ministerpräsidenten und die Kolleginnen und Kollegen in den Wirtschafts- und Energieressorts zugehen. Wenn es einen Konsens über die Ziele gibt, wenn wir die Chancen für die deutsche Wirtschaft und damit für die deutsche Gesellschaft in Arbeit und Beschäftigung sehen, dann müssen wir es schaffen, diese acht Jahre möglichst effizient zu nutzen und in den kommenden vier Jahren möglichst weit zu kommen. Ich jedenfalls freue mich auf die gemeinsame Zusammenarbeit.\n\nVielen Dank, dass ich dies hier vorstellen durfte.\n\n({7})"
"1065767","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nLiebe Frau Präsidentin! Sehr geehrte Damen und Herren! Vielen Dank, dass ich einleitend zu der Befragung ein paar Bemerkungen machen darf.\n\nDie deutsche Wirtschaft – man kann sagen: die globale Wirtschaft; aber natürlich auch die deutsche Wirtschaft – befindet sich in einer opaken Phase. Es ist nicht ganz leicht, eine allgemeine Prognose zu geben. Viele Branchen haben sich gut erholt. Die Industrie wächst und hat volle Auftragsbücher, andere Branchen haben erhebliche Probleme durch die Einschränkungen wegen der Omikron-Variante. Deswegen hat die Bundesregierung ihre Hilfsprogramme fortgesetzt und fortgeschrieben.\n\nSie werden es vielleicht gestern den Medien entnommen haben, dass wir über den Wirtschaftsstabilisierungsfonds Galeria Karstadt Kaufhof mit 220 Millionen Euro unterstützen und so dafür sorgen, dass 16 500 Beschäftigte in Lohn und Brot bleiben können und ungefähr an 130 Standorten diese für viele Innenstädte zentrale Einrichtung diese Krise überlebt. Wir hoffen, dass Galeria Karstadt Kaufhof danach in sicheres und gutes Fahrwasser kommt.\n\nWir haben außerdem die Überbrückungshilfe IV erstmalig schon vor der Ministerpräsidentenkonferenz Anfang dieses Jahres freigeschaltet; auch die Neustarthilfen sind freigeschaltet. Die Nachfragen sind erheblich und zeigen, wie wichtig dieses Überbrückungsinstrument ist. 3 500 Unternehmen und 26 000 Soloselbstständige haben bereits Anträge mit einer Fördersumme von insgesamt 270 Millionen Euro gestellt.\n\nErlauben Sie mir, aus gegebenem Anlass auch noch kurz auf die Abläufe und die Entscheidung, was die energetische Gebäudesanierung angeht, einzugehen. Am 4. November letzten Jahres hat die alte Bundesregierung angekündigt, dass die Förderung der Gebäudesanierung Ende dieses Monats ausläuft. Das hat zu einem in der 74-jährigen Geschichte der KfW-Bank beispiellosen Antragsschub und ‑boom geführt, sodass alleine bis Neujahr 6,2 Milliarden Euro für Gebäudesanierung ausgeschüttet wurden. Im Rahmen der vorläufigen Haushaltsführung sind für diesen Januar noch einmal 5 Milliarden Euro eingestellt worden. Von diesen 5 Milliarden Euro sind etwa 3,2 Milliarden Euro vor dem Wochenende belegt gewesen; es gibt also einen Rest von etwa 1,8 Milliarden Euro. Dem gegenüber standen Anträge in Höhe von 7,2 Milliarden Euro; das sind die Anträge, die noch nicht belegt waren. Insgesamt 24 000 Antragsteller, davon betreffen rund 20 000 Wohngebäude, beantragten diese 7,2 Milliarden Euro.\n\nDie KfW-Bank hat uns das mitgeteilt, und entsprechend hat das Bundeswirtschaftsministerium am 19. Januar einen Antrag für eine Verpflichtungsermächtigung beim Bundesfinanzministerium eingereicht. Dieser ist abgelehnt worden, weil die Analyse ist – ich gehe gleich noch darauf ein –, dass es hier eine Überförderung gibt; anders lassen sich diese hohen Antragszahlen wohl kaum begründen. Am 20. Januar ist das also abgelehnt worden. Der Vorstand der KfW konnte in der Situation nicht anders entscheiden, als das Programm über das Wochenende vom Markt zu nehmen, weil man sonst weiter ungedeckte Haushaltsversprechen gegeben hätte.\n\nIn der Staatssekretärs- und auch in der Ministerrunde – wir hatten ja Kabinettsklausur – wurde parallel darüber beraten, wie damit weiter umzugehen ist. Es wurde sich auf Eckpunkte geeinigt. Diese Eckpunkte werden jetzt mit den Fraktionen abgesprochen. Dann soll sehr zeitnah eine Perspektive eröffnet werden, wie die Gebäudesanierung weiter aufgesetzt wird.\n\nFür die Damen und Herren, die in der Hoffnung auf die Zuschläge jetzt Anträge gestellt haben, ist das eine wirklich bittere Nachricht; das muss man tatsächlich so sagen. Andererseits ist es so, dass es bei den Summen – die 7,2 Milliarden sind der Stand bei Abschaltung der Homepage; wir hätten sonst einen Hochlauf auf zweistellige Milliardenbeträge erwartet – haushalterisch durchaus geboten ist. Der Kollege Finanzminister hat aus meiner Sicht an der Stelle richtig gehandelt.\n\nUm das kurz zu begründen, erlauben Sie mir einen Blick auf die Programmentwicklung insgesamt. Das Programm, über das wir gerade reden, wurde 2010 eingeführt. Damals wurden 4 000 Anträge für EH 55 gestellt und bewilligt. 2015 waren es dann 13 000, 2020 waren es 78 000, und im letzten Jahr waren es 120 000 Anträge, die gestellt und bewilligt wurden. Man sieht an diesem Hochlauf – das Programm ist jetzt zwölf Jahre alt –, dass das KfW-Effizienzhaus 55 Standard geworden ist.\n\nDeswegen erlauben Sie mir noch grundsätzliche Aussagen zur Förderpolitik und zur Subvention insgesamt: Sie wissen, dass wir auch angesichts des Jahreswirtschaftsberichts immer mit dem Terminus Sozial-ökologische Marktwirtschaft arbeiten. Ich weise darauf hin, dass auch der zweite Teil dieser Wortverbindung gelesen werden muss, nämlich „Marktwirtschaft“. Subventionen sind immer da geboten, wo Märkte nicht funktionieren. Subventionen sind die Ultima Ratio der Wirtschaftspolitik, und da, wo Märkte funktionieren oder gar erhitzt sind, fördert man mit Subventionen die Inflation. Also muss man immer wieder überprüfen, wo Überförderung stattfindet und wo Subventionen nicht nötig sind.\n\nDass im November ein Fehler begangen wurde, ist, denke ich, offensichtlich. Dass dieser Fehler jetzt abrupt und unter der Notlage der Abrufung so brutal korrigiert wurde, ist ärgerlich und soll sich auch nicht wiederholen; aber es ist durchaus in der Sache zu begründen.\n\nEin letzter Satz. Dass Kritik an diesem Abbruch von denjenigen kommt, die strikt darauf drängen, dass die Schuldenbremse gewahrt wird, und die beklagen, dass Mittel für diese Gebäudefinanzierung aus dem Energie- und Klimafonds kommen, macht tatsächlich logisch wenig Sinn.\n\n({0})\n\nMan kann also viel lernen in dieser Situation, und zwar unter anderem, dass man bei Subventionen immer auch das Ende mitbedenken muss. Das werde ich in meiner Amtszeit streng berücksichtigen. Man kann aber auch lernen, dass Konsistenz in der Politik manchmal ein rares Gut ist.\n\nVielen Dank, Frau Präsidentin.\n\n({1})"
"1065770","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nDass das abrupte Ende für diejenigen, die einen Antrag gestellt haben im Vertrauen darauf, dass alle Anträge immer genehmigt werden, eine harte, bittere Nachricht ist – und in dem Vorgehen auch ungewohnt; das sollte sich auch nicht wiederholen –, das ist zugegeben, und das kann man auch nicht wegreden.\n\nGleichwohl weise ich noch einmal darauf hin – ich bin ja selber Parlamentarier und war es lange im Landtag –, dass ein Fortschreiben dieses Programms – wir reden von weiterer Belegung von zweistelligen Milliardenbeträgen – ohne eine haushalterische Beratung eine starke Bindewirkung entfaltet hätte, auch für die parlamentarischen Beratungen.\n\nDa die Überförderung aus meiner Sicht an der Stelle gegeben ist – ich habe auf die Zahlen hingewiesen –, halte ich es für richtig, dass der Finanzminister gesagt hat: Die Deckung gebe ich jetzt nicht mehr frei an der Stelle. – Damit war der KfW-Vorstand gezwungen – er kann ja keine Versprechungen machen, ohne dass der Gesetzgeber oder die Bundesregierung die Haushaltsmittel bereitstellt –, das Programm runterzunehmen. Das heißt, es liegt überhaupt nicht in meiner Macht, zu sagen: „Macht mal weiter!“, es fehlt schlicht am Geld. Und alle, die sagen: „Mach mal!“, müssten auch sagen, aus welchem Titel denn dann ein ungefähr zweistelliger Milliardenbetrag genommen werden müsste. Ich habe darauf hingewiesen:\n\n({0})\n\nEs ist Förderung im Umfang von 7,2 Milliarden Euro jetzt schon beantragt, und der Monat ist ja noch nicht zu Ende.\n\nEs soll aber schnell Planungssicherheit geschaffen werden; das sage ich zu für die nächste Programmphase.\n\n({1})"
"1065772","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nAls es rot war, habe ich aufgehört."
"1065775","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nEs ist richtig, dass der Koalitionsvertrag vorsieht, die Förderung bis Ende des Monats fortzusetzen, und das ist ja das Problem an der Stelle. Dem ist auch gefolgt worden: indem 5 Milliarden Euro in den Haushalt eingestellt wurden. Die hohe Überzeichnung der Mittel – ich habe die Zahlen ja schon genannt – stellt eine neue Wirklichkeit her.\n\nEs soll tatsächlich aber so schnell, wie es geht, Planungssicherheit für die Leute geschaffen werden. Es wird sicherlich auch so sein, dass ein Teil der Anträge, die gestellt werden, weiter gefördert werden kann.\n\n({0})"
"1065778","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nIch habe, wenn ich so ehrlich sein darf, nicht verstanden, wie die Aussagen „Die Programme sind alle Unsinn; man soll nicht fördern“ und „Dieses Programm soll weitergeschrieben werden“ zusammengehen.\n\n({0})\n\nAber das ist nur eine Ratlosigkeit auf meiner Seite.\n\nWas die Fortführung des Programmes angeht, ist mir völlig klar, dass so schnell wie möglich Klarheit geschaffen werden muss. Insgesamt ist es so – das ist vielleicht im Haus hier überhört worden –: Es sind 7,2 Milliarden Euro noch nicht belegt – von 24 000 Antragstellern; rund 20 000 davon betreffen Wohngebäude. Jeder von uns hat im Wahlkreis Leute, Familien, die darauf vertraut haben, dass es eine KfW-Förderung gibt. Aber die Summe des Geldes: Das ist nicht das Einfamilienhaus, für das etwas beantragt wird; da ist der Deckel ja bei gut 25 000 Euro gezogen.\n\nInsofern werden wir für den sozialen Wohnungsbau, für die Gebäudesanierung und für andere Programmpunkte schnell eine Lösung finden."
"1065781","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nSo bald wie möglich; das habe ich ja schon gesagt."
"1065784","Robert","Habeck","not found","Minister","2022-01-26T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/20/20013.pdf","\n\nEs ist jedenfalls so, dass mit einem fixen Enddatum alle Programmbeantragungen noch einmal in eine Endlaufhitze eintreten. Das war bei der Abschaffung der Eigenheimzulage ganz genauso. Man kann sich also vielleicht auch daran erinnern, wie man es nicht macht.\n\nWir haben aber auch andere Förderprogramme; wir fördern Plug-in-Hybride, E-Mobilität. Ich wies schon darauf hin, dass die Subvention, also die Förderung von Produkten, immer Ultima Ratio des Staates ist. Da, wo Märkte funktionieren, müssen die Förderungen zurückgebaut werden. Es gibt ja auch aus diesem Haus immer wieder ein breites Begehren: Streicht endlich mal wieder Subventionen! – Insofern muss man sich das auch gut überlegen. Das, denke ich, ist die Lehre dieser Zeit. Ein Beitrag wäre sicherlich, degressiv runterzugehen.\n\nIn dem Sinne: Ja, es ist tatsächlich so – auch aus meiner Sicht –, dass mit dem Ankündigen des Auslaufens eine Antragsflut losgetreten wurde, die jede haushalterische Planung Makulatur werden ließ."
